,Unnamed: 0,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction,cluster
3071,3071,State Actor,0.0,0.0,2021-01-12 00:00:00,0.0,Venezuela,6.0,0.0,0.0,0.0,0.0,0.0,1
3072,3072,"Opposition Group, ",0.0,0.0,2021-01-17 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3073,3073,"Opposition Group, ",0.0,0.0,2021-01-25 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,2.0,0.0,0
3074,3074,"Opposition Group, ",0.0,4.0,2021-02-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3075,3075,"Opposition Group, ",0.0,1.0,2021-02-23 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3076,3076,"Opposition Group, ",0.0,3.0,2021-03-29 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3077,3077,"Opposition Group, ",0.0,0.0,2021-06-12 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3078,3078,"Opposition Group, ",0.0,1.0,2021-06-13 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3079,3079,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3080,3080,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3081,3081,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3082,3082,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3083,3083,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3084,3084,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3085,3085,"Opposition Group, ",1.0,0.0,2021-06-23 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3086,3086,"Opposition Group, ",1.0,0.0,2021-07-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3087,3087,"Opposition Group, ",0.0,0.0,2021-07-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3088,3088,State Actor,0.0,0.0,2021-07-31 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,2.0,1.0,0
3089,3089,Multiple,1.0,0.0,2021-08-06 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3090,3090,Multiple,1.0,0.0,2021-08-08 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3091,3091,Multiple,2.0,0.0,2021-08-09 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3092,3092,"Opposition Group, ",0.0,0.0,2021-08-26 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3093,3093,"Opposition Group, ",0.0,0.0,2021-09-03 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3094,3094,"Opposition Group, ",0.0,0.0,2021-09-03 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3095,3095,"Opposition Group, ",0.0,0.0,2021-09-11 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3096,3096,"Opposition Group, ",0.0,0.0,2021-09-14 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3097,3097,"Opposition Group, ",0.0,0.0,2021-09-20 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3098,3098,"Opposition Group, ",1.0,0.0,2021-11-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3099,3099,"Opposition Group, ",0.0,0.0,2021-11-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3100,3100,"Opposition Group, ",0.0,0.0,2021-01-04 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3101,3101,"Opposition Group, ",0.0,0.0,2021-01-13 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3102,3102,"Opposition Group, ",0.0,0.0,2021-01-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3103,3103,State Actor,0.0,0.0,2021-01-17 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3104,3104,"Opposition Group, ",0.0,1.0,2021-01-20 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3105,3105,"Opposition Group, ",0.0,1.0,2021-01-22 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3106,3106,"Opposition Group, ",0.0,0.0,2021-01-30 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3107,3107,"Opposition Group, ",0.0,1.0,2021-02-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3108,3108,State Actor,0.0,0.0,2021-02-07 00:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3109,3109,State Actor,1.0,0.0,2021-02-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3110,3110,"Opposition Group, ",0.0,0.0,2021-02-08 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3111,3111,"Opposition Group, ",0.0,0.0,2021-02-25 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3112,3112,"Opposition Group, ",0.0,0.0,2021-03-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3113,3113,"Opposition Group, ",0.0,0.0,2021-03-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3114,3114,"Opposition Group, ",0.0,1.0,2021-03-04 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3115,3115,"Opposition Group, ",1.0,0.0,2021-03-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3116,3116,"Opposition Group, ",0.0,0.0,2021-03-12 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3117,3117,"Opposition Group, ",0.0,1.0,2021-03-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3118,3118,"Opposition Group, ",0.0,0.0,2021-03-28 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3119,3119,State Actor,0.0,0.0,2021-03-31 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3120,3120,"Opposition Group, ",0.0,0.0,2021-04-04 00:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3121,3121,"Opposition Group, ",0.0,0.0,2021-04-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3122,3122,State Actor,1.0,0.0,2021-04-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3123,3123,State Actor,0.0,0.0,2021-04-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3124,3124,"Opposition Group, ",0.0,0.0,2021-04-28 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3125,3125,"Opposition Group, ",0.0,0.0,2021-04-30 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3126,3126,"Opposition Group, ",0.0,0.0,2021-05-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3127,3127,"Opposition Group, ",0.0,0.0,2021-05-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3128,3128,"Opposition Group, ",0.0,0.0,2021-05-26 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3129,3129,"Opposition Group, ",0.0,0.0,2021-06-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3130,3130,"Opposition Group, ",1.0,0.0,2021-06-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3131,3131,"Opposition Group, ",0.0,0.0,2021-06-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3132,3132,State Actor,1.0,0.0,2021-06-28 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,5.0,0.0,0
3133,3133,"Opposition Group, ",0.0,0.0,2021-07-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3134,3134,State Actor,0.0,1.0,2021-07-10 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3135,3135,"Opposition Group, ",0.0,0.0,2021-07-23 00:00:00,0.0,Afghanistan,0.0,0.0,1.0,0.0,0.0,0.0,1
3136,3136,"Opposition Group, ",0.0,0.0,2021-08-04 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3137,3137,State Actor,0.0,0.0,2021-08-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3138,3138,"Opposition Group, ",0.0,1.0,2021-08-11 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3139,3139,"Opposition Group, ",0.0,1.0,2021-09-29 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3140,3140,"Opposition Group, ",0.0,0.0,2021-10-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0,1
3141,3141,"Opposition Group, ",0.0,1.0,2021-10-06 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3142,3142,"Opposition Group, ",0.0,0.0,2021-10-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3143,3143,"Opposition Group, ",0.0,1.0,2021-11-25 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3144,3144,"Opposition Group, ",0.0,1.0,2021-12-19 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3145,3145,"Opposition Group, ",0.0,0.0,2021-12-24 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3146,3146,"Opposition Group, ",0.0,0.0,2021-12-28 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,1
3147,3147,"No Information, ",0.0,0.0,2021-01-18 09:35:30,0.0,Afghanistan,0.0,1.0,0.0,0.0,1.0,0.0,1
3148,3148,"No Information, ",0.0,0.0,2021-01-27 13:35:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3149,3149,"No Information, ",0.0,3.0,2021-01-28 11:10:15,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3150,3150,"No Information, ",0.0,0.0,2021-01-30 10:50:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3151,3151,"No Information, ",0.0,0.0,2021-02-07 13:10:15,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3152,3152,"No Information, ",1.0,0.0,2021-03-01 09:15:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3153,3153,"No Information, ",1.0,0.0,2021-03-01 09:30:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3154,3154,"No Information, ",0.0,0.0,2021-03-01 09:45:30,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3155,3155,"No Information, ",0.0,2.0,2021-03-30 10:30:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,2.0,0.0,0
3156,3156,"No Information, ",1.0,0.0,2021-03-30 11:20:45,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3157,3157,"No Information, ",1.0,0.0,2021-03-30 11:45:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3158,3158,"No Information, ",0.0,4.0,2021-03-30 14:50:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3159,3159,"No Information, ",0.0,0.0,2021-04-01 09:10:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3160,3160,"No Information, ",0.0,2.0,2021-04-12 12:10:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3161,3161,"No Information, ",0.0,0.0,2021-04-19 09:05:45,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3162,3162,"No Information, ",0.0,0.0,2021-04-24 13:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3163,3163,"No Information, ",1.0,0.0,2021-05-01 08:55:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3164,3164,"No Information, ",0.0,1.0,2021-05-01 18:30:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3165,3165,"No Information, ",0.0,0.0,2021-05-18 13:30:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
3166,3166,"No Information, ",1.0,0.0,2021-05-19 13:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3167,3167,"No Information, ",0.0,0.0,2021-06-11 13:45:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3168,3168,"No Information, ",0.0,0.0,2021-06-12 13:55:15,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3169,3169,"No Information, ",1.0,0.0,2021-06-16 14:15:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3170,3170,"No Information, ",1.0,0.0,2021-07-07 20:50:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3171,3171,"No Information, ",0.0,0.0,2021-07-09 10:40:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3172,3172,"No Information, ",0.0,0.0,2021-07-12 11:35:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3173,3173,"No Information, ",1.0,0.0,2021-07-25 14:55:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3174,3174,"No Information, ",1.0,0.0,2021-08-05 11:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3175,3175,"No Information, ",0.0,0.0,2021-09-06 10:45:45,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
3176,3176,"No Information, ",0.0,0.0,2021-10-12 09:45:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3177,3177,"No Information, ",1.0,0.0,2021-11-18 02:30:45,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3178,3178,"No Information, ",0.0,1.0,2021-11-25 12:05:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
3179,3179,"Opposition Group, ",0.0,0.0,2021-01-04 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3180,3180,"Opposition Group, ",0.0,1.0,2021-03-03 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3181,3181,"Opposition Group, ",0.0,0.0,2021-03-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3182,3182,"Opposition Group, ",0.0,5.0,2021-03-18 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3183,3183,"Opposition Group, ",0.0,0.0,2021-04-30 00:00:00,0.0,Burkina Faso,0.0,1.0,0.0,0.0,0.0,0.0,1
3184,3184,"Opposition Group, ",0.0,0.0,2021-06-02 00:00:00,0.0,Burkina Faso,2.0,0.0,0.0,0.0,0.0,0.0,1
3185,3185,"Opposition Group, ",0.0,1.0,2021-05-03 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,7.0,0.0,0.0,1
3186,3186,"Opposition Group, ",0.0,0.0,2021-06-03 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3187,3187,"Opposition Group, ",1.0,0.0,2021-06-05 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3188,3188,"Opposition Group, ",0.0,1.0,2021-06-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,7.0,0.0,0.0,1
3189,3189,"Opposition Group, ",0.0,0.0,2021-06-10 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3190,3190,"Opposition Group, ",1.0,0.0,2021-06-18 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3191,3191,"Opposition Group, ",0.0,0.0,2021-06-12 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0,1
3192,3192,"Opposition Group, ",1.0,0.0,2021-07-17 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3193,3193,"Opposition Group, ",0.0,0.0,2021-07-27 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3194,3194,"Opposition Group, ",0.0,0.0,2021-09-02 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3195,3195,"No Information, ",0.0,0.0,2021-09-01 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3196,3196,"Opposition Group, ",0.0,1.0,2021-09-06 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3197,3197,"Opposition Group, ",0.0,0.0,2021-09-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3198,3198,"Opposition Group, ",0.0,0.0,2021-09-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3199,3199,"Opposition Group, ",1.0,0.0,2021-09-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3200,3200,"Opposition Group, ",1.0,0.0,2021-09-11 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3201,3201,"Opposition Group, ",0.0,0.0,2021-09-11 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3202,3202,"Opposition Group, ",0.0,0.0,2021-09-17 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3203,3203,"Opposition Group, ",0.0,0.0,2021-10-04 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
3204,3204,"Opposition Group, ",0.0,0.0,2021-10-11 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
3205,3205,"Opposition Group, ",0.0,0.0,2021-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0,1
3206,3206,"No Information, ",0.0,0.0,2021-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0,1
3207,3207,"Opposition Group, ",0.0,0.0,2021-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,3.0,0.0,0.0,1
3208,3208,"Opposition Group, ",0.0,0.0,2021-10-16 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
3209,3209,"Opposition Group, ",0.0,1.0,2021-10-21 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,10.0,0.0,0
3210,3210,"Opposition Group, ",0.0,0.0,2021-10-19 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3211,3211,"Opposition Group, ",0.0,0.0,2021-10-22 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
3212,3212,"Opposition Group, ",1.0,0.0,2021-10-22 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3213,3213,"Opposition Group, ",0.0,0.0,2021-10-27 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3214,3214,"Opposition Group, ",0.0,0.0,2021-11-02 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3215,3215,"Opposition Group, ",0.0,0.0,2021-10-30 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,1.0,0.0,0.0,1
3216,3216,"Opposition Group, ",0.0,0.0,2021-11-06 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
3217,3217,"Opposition Group, ",0.0,0.0,2021-11-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,3.0,0.0,0.0,1
3218,3218,"Opposition Group, ",0.0,0.0,2021-11-20 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3219,3219,"Opposition Group, ",0.0,0.0,2021-11-21 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,1.0,1.0,1
3220,3220,"Opposition Group, ",0.0,0.0,2021-11-26 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3221,3221,"Opposition Group, ",0.0,0.0,2021-12-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3222,3222,"Opposition Group, ",0.0,0.0,2021-12-05 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
3223,3223,"Opposition Group, ",0.0,0.0,2021-12-06 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
3224,3224,"Opposition Group, ",0.0,0.0,2021-12-12 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0,1
3225,3225,Multiple,1.0,0.0,2021-02-15 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3226,3226,"Opposition Group, ",0.0,0.0,2021-04-02 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3227,3227,Multiple,0.0,0.0,2021-06-05 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3228,3228,"Opposition Group, ",0.0,1.0,2021-06-24 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0,1
3229,3229,Multiple,0.0,0.0,2021-08-19 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3230,3230,State Actor,0.0,0.0,2021-10-16 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3231,3231,"Opposition Group, ",0.0,0.0,2021-01-13 00:00:00,0.0,CAR,0.0,0.0,0.0,1.0,0.0,0.0,1
3232,3232,State Actor,0.0,0.0,2021-01-22 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3233,3233,"Opposition Group, ",0.0,0.0,2021-01-26 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,2.0,0.0,0
3234,3234,"Opposition Group, ",0.0,0.0,2021-02-20 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3235,3235,"Opposition Group, ",0.0,0.0,2021-03-09 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3236,3236,State Actor,0.0,0.0,2021-03-29 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3237,3237,State Actor,0.0,0.0,2021-04-07 00:00:00,0.0,CAR,2.0,0.0,0.0,0.0,0.0,0.0,1
3238,3238,State Actor,0.0,0.0,2021-05-08 00:00:00,0.0,CAR,1.0,0.0,0.0,0.0,0.0,0.0,1
3239,3239,"Opposition Group, ",0.0,0.0,2021-07-12 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3240,3240,"Opposition Group, ",0.0,0.0,2021-07-18 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0,1
3241,3241,"Opposition Group, ",0.0,0.0,2021-07-30 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3242,3242,"Opposition Group, ",0.0,0.0,2021-08-09 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,3.0,0.0,0
3243,3243,"Opposition Group, ",0.0,0.0,2021-08-15 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3244,3244,"Opposition Group, ",0.0,0.0,2021-09-15 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3245,3245,State Actor,0.0,0.0,2021-10-22 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3246,3246,"Opposition Group, ",0.0,0.0,2021-11-25 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3247,3247,"No Information, ",0.0,0.0,2021-10-26 14:10:45,0.0,CAR,1.0,0.0,1.0,0.0,0.0,0.0,1
3248,3248,"No Information, ",0.0,0.0,2021-10-06 12:10:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3249,3249,"No Information, ",0.0,0.0,2021-10-05 11:25:45,0.0,CAR,7.0,0.0,0.0,0.0,0.0,0.0,1
3250,3250,"No Information, ",0.0,0.0,2021-09-05 12:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3251,3251,"No Information, ",0.0,0.0,2021-09-04 11:00:00,0.0,CAR,0.0,0.0,1.0,0.0,0.0,0.0,1
3252,3252,"No Information, ",0.0,0.0,2021-08-27 17:45:15,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3253,3253,"No Information, ",0.0,0.0,2021-08-25 16:50:30,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3254,3254,"No Information, ",0.0,0.0,2021-08-18 16:45:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3255,3255,"No Information, ",0.0,0.0,2021-08-03 00:40:15,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3256,3256,"No Information, ",0.0,0.0,2021-08-02 02:00:00,0.0,CAR,0.0,0.0,1.0,0.0,0.0,0.0,1
3257,3257,"No Information, ",0.0,0.0,2021-08-02 00:30:15,0.0,CAR,0.0,0.0,1.0,0.0,0.0,0.0,1
3258,3258,"No Information, ",0.0,0.0,2021-07-29 08:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3259,3259,"No Information, ",0.0,0.0,2021-07-27 13:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3260,3260,"No Information, ",0.0,0.0,2021-07-11 16:15:30,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
3261,3261,"No Information, ",0.0,0.0,2021-07-11 00:00:00,0.0,CAR,0.0,0.0,1.0,0.0,0.0,0.0,1
