,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
5309,2020,One-Sided,Taleban,Civilians,5,"""Xinhua News Agency,2020-11-12,1st LD Writethru: Blast kills 1, wounds 3 in S. Afghan province"";""Agence France Presse,2020-11-12,Afghan journalist for US-funded radio killed in bombing"";""Agence France Presse,2020-11-13,Taliban threatened Afghan reporter killed in car bomb: HRW"";""HRW,2020-11-12,Afghanistan: Journalist Murdered in Helmand Elyas Daye Among Many in Media Facing Increased Taliban Threats"";""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",Xinhua News Agency;Agence France Presse;Agence France Presse;HRW;UNAMA,2020-11-12;2020-11-12;2020-11-13;2020-11-12;2021-02-20,Lashkar Gah town,31.579996,64.377396,Afghanistan,Asia,2020-11-12,2020-11-12,0,0,1,0,1,1,1,1
5310,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2020-11-13,1st LD: 2 killed in car bombing outside army camp in Afghan capital: official"";""Associated Press Newswires,2020-11-13,Suicide car bomb in Afghan capital kills 3 troops, wounds 4"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020""",Xinhua News Agency;Associated Press Newswires;NYTimes.com Feed,2020-11-13;2020-11-13;2020-11-05,Arghande Bala area,34.505467,68.885957,Afghanistan,Asia,2020-11-13,2020-11-13,4,1,0,0,5,5,4,3
5311,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020"";""Xinhua News Agency,2020-11-13,8 soldiers, 7 militants killed in gunfight in N. Afghanistan""",NYTimes.com Feed;Xinhua News Agency,2020-11-05;2020-11-13,Imam Sahib district,37.105713,68.851658,Afghanistan,Asia,2020-11-13,2020-11-13,12,7,0,0,19,19,15,0
5312,2020,State,Government of Afghanistan,Taleban,3,"""Associated Press Newswires,2020-11-13,Suicide car bomb in Afghan capital kills 3 troops, wounds 4"";""Pajhwok News,2020-11-13,10 security personnel killed in overnight Kunduz attack"";""Khaama Press,2020-11-13,120 Taliban Killed, 18 Wounded across Afghanistan: MoD""",Associated Press Newswires;Pajhwok News;Khaama Press,2020-11-13;2020-11-13;2020-11-13,Imam Sahib town,37.1813,68.911,Afghanistan,Asia,2020-11-12,2020-11-12,5,10,0,0,15,20,15,0
5313,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-11-14,Militants attack kills 5 Afghan soldiers in northern Takhar province"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020""",Xinhua News Agency;NYTimes.com Feed,2020-11-14;2020-11-05,Khwaja Ghar town,37.0647,69.4229,Afghanistan,Asia,2020-11-14,2020-11-14,5,0,0,0,5,5,5,0
5315,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-15,3 Afghan military officers killed in Kabul: gov't""",Xinhua News Agency,2020-11-15,Farah town,32.373795,62.1157,Afghanistan,Asia,2020-11-13,2020-11-13,0,1,0,0,1,1,1,2
5316,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-15,3 Afghan military officers killed in Kabul: gov't""",Xinhua News Agency,2020-11-15,Khaki Jabbar district,34.364943,69.433654,Afghanistan,Asia,2020-11-14,2020-11-14,2,0,0,0,2,2,2,3
5317,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-15,3 Afghan military officers killed in Kabul: gov't""",Xinhua News Agency,2020-11-15,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-11-13,2020-11-13,1,0,0,0,1,1,1,3
5318,2020,State,Government of Afghanistan,Taleban,1,"""Agence France Presse,2020-11-16,Number two behind deadly Afghan university raid killed, says VP""",Agence France Presse,2020-11-16,Paktya province,33.666667,69.33333,Afghanistan,Asia,2020-11-14,2020-11-16,0,1,0,0,1,1,1,3
5319,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-17,1st LD Writethru: 3 police killed in attacks in Afghanistan""",Xinhua News Agency,2020-11-17,Mahmudi Raqi town,35.016406,69.344504,Afghanistan,Asia,2020-11-16,2020-11-16,1,0,0,0,1,1,1,3
5320,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-17,1st LD Writethru: 3 police killed in attacks in Afghanistan""",Xinhua News Agency,2020-11-17,Kampani settlement,34.518361,69.051391,Afghanistan,Asia,2020-11-16,2020-11-16,2,0,0,0,2,2,2,3
5321,2020,State,Government of Afghanistan,Taleban,4,"""Xinhua News Agency,2020-11-17,11 pro-gov't militiamen killed in N. Afghanistan ambush"";""BBC Monitoring South Asia,2020-11-18,Local police suffer casualties in Taliban attack in north Afghanistan"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020"";""Pajhwok News,2020-11-17,10 local policemen killed in Badakhshan clash""",Xinhua News Agency;BBC Monitoring South Asia;NYTimes.com Feed;Pajhwok News,2020-11-17;2020-11-18;2020-11-05;2020-11-17,Kibala village,36.8516,70.9098,Afghanistan,Asia,2020-11-16,2020-11-16,12,8,0,0,20,20,19,0
5324,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2020-11-18,5 police killed in improvised bomb explosion in Afghanistan"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020"";""Ministry of Defence ,2020-11-18,6 Taliba Were Killed In Qaramqul District Of Faryab!""",Xinhua News Agency;NYTimes.com Feed;Ministry of Defence,2020-11-18;2020-11-05;2020-11-18,Sar Band village,36.8396,65.0385,Afghanistan,Asia,2020-11-17,2020-11-17,5,6,0,0,11,11,11,2
5326,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News Agency,2020-11-18,Taliban Shot Dead Police Women on Herat-Badghis Highway""",Bakhtar News Agency,2020-11-18,Badghis - Hirat highway,35.258166,63.466422,Afghanistan,Asia,2020-11-17,2020-11-17,2,0,0,0,2,2,2,2
5327,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-11-20,In Balkh; 14 Anti-Government Militias Kill"";""Ministry of Defence ,2020-11-19,14 Taliban Were Killed And Their Attacks Repulsed By ANDSF!""",Bakhtar News;Ministry of Defence,2020-11-20;2020-11-19,Dawlatabad district (Balkh),37.062469,66.801369,Afghanistan,Asia,2020-11-18,2020-11-18,0,14,0,0,14,14,14,0
5328,2020,State,Government of Afghanistan,IS,8,"""Agence France Presse,2020-11-21,At least three dead as barrage of rocket fire hits Kabul"";""Xinhua News Agency,2020-11-21,2nd LD Writethru: 6 killed, 24 wounded in explosions, rocket attacks in Afghanistan's capital"";""Reuters News,2020-11-21,Rockets hit Afghan capital Kabul, at least eight killed"";""BBC Monitoring South Asia,2020-11-21,Eight killed, 31 wounded in rocket attacks on Kabul"";""Agence France Presse,2020-11-22,Afghan VP vows to track down Kabul attackers"";""Agence France Presse,2020-11-21,Death toll in Kabul rocket attack rises to at least 8: officials"";""Agence France Presse,2020-11-21,Islamic State group claims Kabul rocket attacks"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020""",Agence France Presse;Xinhua News Agency;Reuters News;BBC Monitoring South Asia;Agence France Presse;Agence France Presse;Agence France Presse;NYTimes.com Feed,2020-11-21;2020-11-21;2020-11-21;2020-11-21;2020-11-22;2020-11-21;2020-11-21;2020-11-05,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-11-21,2020-11-21,0,0,10,0,10,10,5,3
5330,2020,State,Government of Afghanistan,Taleban,3,"""Agence France Presse,2020-11-21,At least eight dead as barrage of rockets hits Kabul"";""BBC Monitoring South Asia,2020-11-21,Eight killed, 31 wounded in rocket attacks on Kabul"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020""",Agence France Presse;BBC Monitoring South Asia;NYTimes.com Feed,2020-11-21;2020-11-21;2020-11-05,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-11-21,2020-11-21,3,0,0,0,3,3,1,3
5331,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-21,Taliban Insurgents Killed in Kandahar Air Strike""",Bakhtar News,2020-11-21,Panjwayi district,31.072875,65.158015,Afghanistan,Asia,2020-11-20,2020-11-20,0,33,0,0,33,39,33,1
5333,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-21,Taliban Leader Killed in Logar Attack""",Bakhtar News,2020-11-21,Charkh district,33.816745,68.918396,Afghanistan,Asia,2020-11-20,2020-11-20,0,6,0,0,6,6,6,3
5334,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-22,ASF Air Raids Kill Taliban Militants in Kandahar""",Bakhtar News,2020-11-22,Shah Wali Kot district,32.080455,66.007358,Afghanistan,Asia,2020-11-22,2020-11-22,0,5,0,0,5,5,5,1
5335,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-22,ASF Air Raids Kill Taliban Militants in Kandahar""",Bakhtar News,2020-11-22,Maywand district,31.5819,64.99308,Afghanistan,Asia,2020-11-21,2020-11-21,0,9,0,0,9,9,9,1
5336,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-22,Taliban Killed in Helmand Airstrike""",Bakhtar News,2020-11-22,Nahri Sarraj district (Greshk),31.829363,64.608526,Afghanistan,Asia,2020-11-21,2020-11-21,0,4,0,0,4,4,4,1
5337,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-22,Taliban Killed in Helmand Airstrike""",Bakhtar News,2020-11-22,Nad Ali district (Marja),31.625941,63.861445,Afghanistan,Asia,2020-11-21,2020-11-21,0,1,0,0,1,1,1,1
5338,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-22,Taliban Insurgents Killed in Zabul Conflict""",Bakhtar News,2020-11-22,Shamulzayi district,31.822957,67.76969,Afghanistan,Asia,2020-11-21,2020-11-21,0,7,0,0,7,7,7,1
5339,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-11-22,Sixteen Attackers Killed in Urozgan Airstrikes"";""Ministry of Defence ,2020-11-22,31 Taliban Were Killed In Uruzgan Province!""",Bakhtar News;Ministry of Defence,2020-11-22;2020-11-22,Gizab district,33.402487,66.264329,Afghanistan,Asia,2020-11-21,2020-11-21,0,16,0,0,16,31,16,1
5340,2020,State,Government of Afghanistan,Taleban,3,"""BBC Monitoring South Asia,2020-11-22,Taliban take over control of district, kill security forces in Afghan north"";""BBC Monitoring South Asia,2020-11-24,Afghan forces, Taliban suffer casualties in clashes in northern provinces"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020""",BBC Monitoring South Asia;BBC Monitoring South Asia;NYTimes.com Feed,2020-11-22;2020-11-24;2020-11-05,Maymay town,38.40856,71.03839,Afghanistan,Asia,2020-11-19,2020-11-19,28,0,0,0,28,28,24,0
5342,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-23,6 militants killed during operation in N. province""",Xinhua News Agency,2020-11-23,Fayzabad district (Jawzjan),36.699898,66.330856,Afghanistan,Asia,2020-11-21,2020-11-23,0,6,0,0,6,6,6,0
5343,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-23,Taliban Senior Commander Killed in Badakhshan Operation""",Bakhtar News,2020-11-23,Darwazi Bala district,38.144484,71.233536,Afghanistan,Asia,2020-11-22,2020-11-22,0,6,0,0,6,6,6,0
5344,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-24,6 killed, Taliban camp destroyed in airstrike in N. Afghanistan: military""",Xinhua News Agency,2020-11-24,Zari district,35.841245,66.722504,Afghanistan,Asia,2020-11-23,2020-11-23,0,6,0,0,6,6,6,0
5345,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-11-24,4 security forces members, 10 militants killed in N. Afghan clashes"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020""",Xinhua News Agency;NYTimes.com Feed,2020-11-24;2020-11-05,Puli Khumri district,36.00829,68.662507,Afghanistan,Asia,2020-11-23,2020-11-24,3,0,0,0,3,3,3,0
5346,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-24,Taliban Militants Killed in Urozgan Clashes""",Bakhtar News,2020-11-24,Dihrawud district,32.584696,65.465693,Afghanistan,Asia,2020-11-23,2020-11-23,0,7,0,0,7,7,7,1
5347,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-24,Taliban Suffered Heavy Casualties in Helmand Recent Battles""",Bakhtar News,2020-11-24,Lashkar Gah town,31.579996,64.377396,Afghanistan,Asia,2020-11-23,2020-11-23,0,2,0,0,2,2,2,1
5348,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-24,Taliban Suffered Heavy Casualties in Helmand Recent Battles""",Bakhtar News,2020-11-24,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-11-23,2020-11-23,0,5,0,0,5,4,4,1
5349,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-24,Taliban Attack Repulsed in Baghlan""",Bakhtar News,2020-11-24,Qala-e-Khwaja village,35.9613,68.5996,Afghanistan,Asia,2020-11-23,2020-11-23,1,3,0,0,4,4,4,0
5350,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-24,Taliban Attack Repulsed in Baghlan""",Bakhtar News,2020-11-24,Kunduz-Puli Khumri highway (Baghlani Jadid district),36.265004,68.793081,Afghanistan,Asia,2020-11-23,2020-11-23,1,4,0,0,5,5,5,0
5352,2020,One-Sided,IS,Civilians,5,"""Xinhua News Agency,2020-11-24,1st LD: 14 killed, 45 wounded in market place blasts in Afghanistan's Bamyan"";""Reuters News,2020-11-24,Twin blasts in Afghan province of Bamiyan kill 14 people, injure 45 - officials"";""Associated Press Newswires,2020-11-24,Officials: Roadside bomb attack in Afghanistan kills 14"";""NYTimes.com Feed,2020-11-05,Afghan War Casualty Report: November 2020"";""UNAMA,2021-02-20,AFGHANISTAN ANNUAL REPORT ON PROTECTION OF CIVILIANS IN ARMED CONFLICT: 2020""",Xinhua News Agency;Reuters News;Associated Press Newswires;NYTimes.com Feed;UNAMA,2020-11-24;2020-11-24;2020-11-24;2020-11-05;2021-02-20,Bamyan town,34.821781,67.82502,Afghanistan,Asia,2020-11-24,2020-11-24,0,0,18,1,19,19,14,3
5354,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-11-25,Taliban Insurgents Killed in their Own Mine Blast"";""Ministry of Defence ,2020-11-24,8 Taliban Were Killed And Wounded In Kandahar Province!""",Bakhtar News;Ministry of Defence,2020-11-25;2020-11-24,Panjwayi district,31.072875,65.158015,Afghanistan,Asia,2020-11-23,2020-11-24,0,3,0,0,3,3,3,1
5355,2020,State,Government of Afghanistan,Taleban,2,"""Ministry of Defence ,2020-11-24,8 Taliban Were Killed And Wounded In Kandahar Province!"";""Bakhtar News,2020-11-25,Taliban Insurgents Killed in their Own Mine Blast""",Ministry of Defence ;Bakhtar News,2020-11-24;2020-11-25,Zhari district,31.640454,65.397591,Afghanistan,Asia,2020-11-23,2020-11-24,0,2,0,0,2,2,2,1
5356,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-25,Taliban Militants Killed in Kandahar Clashes""",Bakhtar News,2020-11-25,Panjwayi district,31.072875,65.158015,Afghanistan,Asia,2020-11-24,2020-11-24,0,8,0,0,8,8,8,1
5357,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-25,Taliban Loyalist Arrested in Herat""",Bakhtar News,2020-11-25,Shindand district,33.244188,62.359647,Afghanistan,Asia,2020-11-23,2020-11-25,0,1,0,0,1,1,1,2
5358,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-25,Taliban Loyalist Arrested in Herat""",Bakhtar News,2020-11-25,Zawol sub-district,33.396841,62.299516,Afghanistan,Asia,2020-11-23,2020-11-25,0,1,0,0,1,1,1,2
5359,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-11-25,1st LD Writethru: 15 wounded in car bomb explosion in S. Afghanistan: official"";""Bakhtar News,2020-11-25,Suicide Bombers Attacked Police Checkpoint in Kandahar""",Xinhua News Agency;Bakhtar News,2020-11-25;2020-11-25,Kandahar town,31.611795,65.705795,Afghanistan,Asia,2020-11-25,2020-11-25,0,1,0,0,1,1,1,1
5360,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-26,Afghan forces kill 9 militants in western province""",Xinhua News Agency,2020-11-26,Obe district,34.36058,63.250427,Afghanistan,Asia,2020-11-25,2020-11-25,0,9,0,0,9,9,9,2
5381,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-11-26,Air Force Attack on Armed Taliban in Kandahar, Fifteen Attackers Killed"";""Xinhua News Agency,2020-11-26,Roundup: Clash, bomb blast kill 15, wound 19 in Afghanistan's Kandahar""",Bakhtar News;Xinhua News Agency,2020-11-26;2020-11-26,Yaro Kelay village,31.45336,65.52853,Afghanistan,Asia,2020-11-25,2020-11-25,0,15,0,0,15,15,15,1
5382,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-26,Air Force Attack on Armed Taliban in Kandahar, Fifteen Attackers Killed""",Bakhtar News,2020-11-26,Arghandab district (Kandahar),31.756763,65.647486,Afghanistan,Asia,2020-11-25,2020-11-25,0,1,0,0,1,1,1,1
5383,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-26,Taliban Terrorists Killed in Helmand Clashes""",Bakhtar News,2020-11-26,Hilmand province,31.0,64.0,Afghanistan,Asia,2020-11-24,2020-11-26,0,12,0,0,12,12,12,1
5384,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-26,1st LD Writethru: Blast kills police officer in S. Afghanistan""",Xinhua News Agency,2020-11-26,Tirin Kot town,32.62675,65.873313,Afghanistan,Asia,2020-11-26,2020-11-26,1,0,0,0,1,1,1,1
5385,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-28,Afghan forces kill 11 militants in southern Helmand province""",Xinhua News Agency,2020-11-28,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-11-27,2020-11-27,0,4,0,0,4,4,3,1
5386,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-11-28,1st Ld Writethru: Airstrike kills 13 militants in western Afghanistan"";""Bakhtar News,2020-11-28,Taliban Shadow Governor for Abkamari District, Badghis Killed""",Xinhua News Agency;Bakhtar News,2020-11-28;2020-11-28,Kokchail village,34.87543,62.82535,Afghanistan,Asia,2020-11-28,2020-11-28,0,8,0,0,8,13,8,2
5387,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-11-28,Eight Assailants Killed in Urozgan Recent Clashes"";""Khaama Press,2020-11-28,46 Taliban, Including a Militant Commander Killed in ‘MoD Operations’""",Bakhtar News;Khaama Press,2020-11-28;2020-11-28,Gizab district,33.402487,66.264329,Afghanistan,Asia,2020-11-27,2020-11-27,0,8,0,0,8,11,8,1
5388,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-11-28,Taliban Militants Killed in Kandahar Raid"";""Xinhua News Agency,2020-11-28,Roundup: Fighting, violence claim over 80 lives in Afghanistan""",Bakhtar News;Xinhua News Agency,2020-11-28;2020-11-28,Maywand district,31.5819,64.99308,Afghanistan,Asia,2020-11-26,2020-11-28,0,6,0,0,6,8,5,1
5389,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-11-28,Taliban Militants Killed in Kandahar Raid""",Bakhtar News,2020-11-28,Zhari district,31.640454,65.397591,Afghanistan,Asia,2020-11-26,2020-11-28,0,2,0,0,2,2,2,1
5390,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-11-28,Roundup: Fighting, violence claim over 80 lives in Afghanistan""",Xinhua News Agency,2020-11-28,Lashkar Gah town,31.579996,64.377396,Afghanistan,Asia,2020-11-28,2020-11-28,1,0,0,0,1,1,1,1
5391,2020,State,Government of Afghanistan,Taleban,2,"""Khaama Press,2020-11-29,70 Taliban Killed in Gov’t Defense Operations"";""Bakhtar News,2020-11-29,Taliban Insurgents Killed in Kandahar Battle  """,Khaama Press;Bakhtar News,2020-11-29;2020-11-29,Zhari district,31.640454,65.397591,Afghanistan,Asia,2020-11-28,2020-11-28,0,20,0,0,20,20,20,1
5392,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2020-11-28,Roundup: Fighting, violence claim over 80 lives in Afghanistan"";""Khaama Press,2020-11-28,Police Busted Two Over Target Killings And Assassinations: Kabul"";""Ministry of Defence ,2020-11-28,12 Taliban Were Killed In Nangarhar Province!""",Xinhua News Agency;Khaama Press;Ministry of Defence,2020-11-28;2020-11-28;2020-11-28,Zawe Khwar river,34.31008,70.13652,Afghanistan,Asia,2020-11-27,2020-11-27,0,12,0,0,12,14,12,3
5393,2020,State,Government of Afghanistan,Taleban,2,"""Khaama Press,2020-11-28,46 Taliban, Including a Militant Commander Killed in ‘MoD Operations’"";""Xinhua News Agency,2020-11-28,Roundup: Fighting, violence claim over 80 lives in Afghanistan""",Khaama Press;Xinhua News Agency,2020-11-28;2020-11-28,Imam Sahib district,37.105713,68.851658,Afghanistan,Asia,2020-11-27,2020-11-27,0,7,0,0,7,7,7,0
