,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
15401,2021,State,Government of Myanmar (Burma),NUG,4,"""The Irrawaddy,2021-10-25,Junta Forces Suffer Heavy Losses in Weekend Resistance Attacks Across Myanmar"";""Myanmar Now,2021-10-25,Five soldiers, including three female officers, killed in Pekhon"";""Myanmar Now,2021-10-26,Resistance fighters in Shan State offer 5m kyat rewards to soldiers who surrender with their weapons"";""Myanmar Now,2021-10-28,Karenni resistance forces report multiple junta casualties as battles escalate""",The Irrawaddy;Myanmar Now;Myanmar Now;Myanmar Now,2021-10-25;2021-10-25;2021-10-26;2021-10-28,Pekon township,19.754429,97.014054,Myanmar (Burma),Asia,2021-10-22,2021-10-22,0,0,0,1,1,5,0,0
15402,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-10-25,Three killed in blast in Madaya Township""",Myanmar Now,2021-10-25,Madaya township,22.271944,96.22111,Myanmar (Burma),Asia,2021-10-23,2021-10-23,0,0,0,3,3,3,3,1
15403,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-10-25,Three killed in blast in Madaya Township""",Myanmar Now,2021-10-25,Zeephyupin village,22.24752,96.11412,Myanmar (Burma),Asia,2021-10-20,2021-10-20,0,0,0,3,3,3,3,1
15411,2021,State,Government of Myanmar (Burma),KNPP,2,"""The Irrawaddy,2021-10-27,Thousands More Villagers Flee Myanmar Junta Raids"";""Myanmar Now,2021-10-28,Karenni resistance forces report multiple junta casualties as battles escalate""",The Irrawaddy;Myanmar Now,2021-10-27;2021-10-28,Htu Lwe Bi Lar village,19.52503,97.14534,Myanmar (Burma),Asia,2021-10-26,2021-10-26,0,0,0,0,0,10,0,0
15412,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-10-27,Thousands More Villagers Flee Myanmar Junta Raids""",The Irrawaddy,2021-10-27,Myinmu township,21.997479,95.513824,Myanmar (Burma),Asia,2021-10-27,2021-10-27,0,0,0,0,0,5,0,1
15413,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-10-27,Thousands More Villagers Flee Myanmar Junta Raids""",The Irrawaddy,2021-10-27,Kanbalu township,23.304259,95.707707,Myanmar (Burma),Asia,2021-10-27,2021-10-27,0,0,0,0,0,5,0,1
15522,2021,State,Government of Myanmar (Burma),NUG,3,"""Radio Free Asia,2021-11-02,Myanmar soldiers torch hundreds of homes in restive Chin state"";""Myanmar Now,2021-10-30,More than 160 homes burn down in junta shelling of Chin State town"";""Human Rights Watch,2021-11-03,Satellite Data Raise Fears Myanmar’s Army Setting Towns Ablaze""",Radio Free Asia;Myanmar Now;Human Rights Watch,2021-11-02;2021-10-30;2021-11-03,Thantlang township,22.549555,93.381218,Myanmar (Burma),Asia,2021-10-28,2021-10-29,1,0,0,0,1,1,1,1
15568,2021,State,Government of Myanmar (Burma),KNPP,1,"""Myanmar Now,2021-10-28,Karenni resistance forces report multiple junta casualties as battles escalate""",Myanmar Now,2021-10-28,Demoso township,19.531482,97.046837,Myanmar (Burma),Asia,2021-10-25,2021-10-25,0,0,0,0,0,2,0,0
15569,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-10-28,40 Myanmar Junta Troops Killed in Upcountry Clashes"";""The Irrawaddy,2021-10-29,Another 25 Myanmar Junta Soldiers Killed in Upcountry Clashes""",The Irrawaddy;The Irrawaddy,2021-10-28;2021-10-29,Kyunbyintha village,23.77149,95.92523,Myanmar (Burma),Asia,2021-10-27,2021-10-27,0,0,0,1,1,60,0,2
15577,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-10-29,Another 25 Myanmar Junta Soldiers Killed in Upcountry Clashes""",The Irrawaddy,2021-10-29,Kawlin township,23.766019,95.813102,Myanmar (Burma),Asia,2021-10-28,2021-10-28,0,3,0,0,3,28,0,2
15578,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-10-29,Another 25 Myanmar Junta Soldiers Killed in Upcountry Clashes""",The Irrawaddy,2021-10-29,Budalin township,22.412343,95.083083,Myanmar (Burma),Asia,2021-10-28,2021-10-28,0,0,0,0,0,7,0,1
15579,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-10-29,Another 25 Myanmar Junta Soldiers Killed in Upcountry Clashes""",The Irrawaddy,2021-10-29,Ye-U township,22.850291,95.104417,Myanmar (Burma),Asia,2021-10-28,2021-10-28,0,0,0,0,0,7,0,1
15581,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-10-29,Another 25 Myanmar Junta Soldiers Killed in Upcountry Clashes""",The Irrawaddy,2021-10-29,Moe Bye town,19.73971,97.079654,Myanmar (Burma),Asia,2021-10-29,2021-10-29,0,0,2,0,2,2,2,0
15583,2021,State,Government of Myanmar (Burma),KIO,1,"""Kachin News Group,2021-10-30,KIA Targets Junta Forces On Lido Road""",Kachin News Group,2021-10-30,Kachin state,26.0,97.5,Myanmar (Burma),Asia,2021-10-26,2021-10-30,0,0,0,0,0,1,0,2
15584,2021,State,Government of Myanmar (Burma),KIO,1,"""Kachin News Group,2021-10-30,KIA Targets Junta Forces On Lido Road""",Kachin News Group,2021-10-30,Kachin state,26.0,97.5,Myanmar (Burma),Asia,2021-10-25,2021-10-30,0,0,0,0,0,10,0,2
15640,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-11-02,Resistance Attacks Leave Junta Troops Dead Across Myanmar"";""The Irrawaddy,2021-11-03,Thousands Flee Homes as Myanmar Junta Steps Up Attacks""",The Irrawaddy;The Irrawaddy,2021-11-02;2021-11-03,Pale town,21.933759,94.874023,Myanmar (Burma),Asia,2021-11-02,2021-11-02,0,0,0,0,0,1,0,1
15642,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-11-02,Resistance Attacks Leave Junta Troops Dead Across Myanmar""",The Irrawaddy,2021-11-02,Mindat town,21.376475,93.966364,Myanmar (Burma),Asia,2021-10-31,2021-10-31,0,0,0,0,0,3,0,1
15643,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-11-02,Resistance Attacks Leave Junta Troops Dead Across Myanmar""",The Irrawaddy,2021-11-02,Htigyaing township,23.760029,96.233117,Myanmar (Burma),Asia,2021-11-01,2021-11-01,0,0,0,0,0,40,0,2
15645,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-11-02,Resistance Attacks Leave Junta Troops Dead Across Myanmar""",The Irrawaddy,2021-11-02,Kangyidaw village,21.66406,95.01533,Myanmar (Burma),Asia,2021-11-01,2021-11-01,0,0,0,0,0,2,0,1
15646,2021,State,Government of Myanmar (Burma),KNPP,1,"""The Irrawaddy,2021-11-02,Resistance Attacks Leave Junta Troops Dead Across Myanmar""",The Irrawaddy,2021-11-02,Demoso town,19.550728,97.157733,Myanmar (Burma),Asia,2021-11-01,2021-11-01,0,0,0,0,0,8,0,0
15798,2021,State,Government of Myanmar (Burma),NUG,1,"""International Crisis Group,2021-10-20,The Deadly Stalemate in Post-coup Myanmar""",International Crisis Group,2021-10-20,Taungtha township,21.203101,95.443613,Myanmar (Burma),Asia,2021-08-30,2021-08-30,1,0,0,0,1,1,1,1
15807,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""International Crisis Group,2021-10-20,The Deadly Stalemate in Post-coup Myanmar""",International Crisis Group,2021-10-20,Shwebo township,22.577867,95.806672,Myanmar (Burma),Asia,2021-09-02,2021-09-02,0,0,1,0,1,1,1,1
17114,2021,State,Government of Myanmar (Burma),KNU,2,"""Free Burma Rangers,2021-04-05,20,000 in Hiding in Karen State as Burma Army Airstrikes and Ground Attacks Continue to Kill Civilians"";""Free Burma Rangers,2021-04-07,Civilians Killed in Their Homes in Burma Army Attacks""",Free Burma Rangers;Free Burma Rangers,2021-04-05;2021-04-07,Hpapun district,18.064,97.445,Myanmar (Burma),Asia,2021-04-02,2021-04-02,0,0,1,0,1,1,1,0
17115,2021,State,Government of Myanmar (Burma),KIO,1,"""Free Burma Rangers,2021-04-09,Kachin State Clash Report, 1-6 April 2021""",Free Burma Rangers,2021-04-09,Mogaung township,25.30543,96.935365,Myanmar (Burma),Asia,2021-04-01,2021-04-01,1,0,0,0,1,1,1,2
17116,2021,State,Government of Myanmar (Burma),KIO,1,"""Free Burma Rangers,2021-04-16,One Villager Killed and Five Wounded as Burma Army Escalates Attacks in Northern Burma""",Free Burma Rangers,2021-04-16,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-04-10,2021-04-10,3,0,0,0,3,3,3,2
17117,2021,State,Government of Myanmar (Burma),KIO,1,"""Free Burma Rangers,2021-04-16,One Villager Killed and Five Wounded as Burma Army Escalates Attacks in Northern Burma""",Free Burma Rangers,2021-04-16,Chipwi township,25.790228,98.325242,Myanmar (Burma),Asia,2021-04-11,2021-04-11,5,0,0,0,5,5,5,2
17118,2021,State,Government of Myanmar (Burma),KIO,1,"""Free Burma Rangers,2021-04-16,One Villager Killed and Five Wounded as Burma Army Escalates Attacks in Northern Burma""",Free Burma Rangers,2021-04-16,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-04-11,2021-04-11,5,0,0,0,5,5,5,2
17119,2021,State,Government of Myanmar (Burma),KIO,1,"""Free Burma Rangers,2021-04-16,One Villager Killed and Five Wounded as Burma Army Escalates Attacks in Northern Burma""",Free Burma Rangers,2021-04-16,Manton township,23.25114,97.120372,Myanmar (Burma),Asia,2021-04-12,2021-04-12,12,0,0,0,12,12,12,2
17120,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Free Burma Rangers,2021-04-21,Burma Army Continues to Kill Daily Across Burma""",Free Burma Rangers,2021-04-21,Hpapun district,18.064,97.445,Myanmar (Burma),Asia,2021-04-12,2021-04-12,0,0,2,0,2,2,2,0
17122,2021,State,Government of Myanmar (Burma),KNU,1,"""Free Burma Rangers,2021-04-27,Killing, Airstrikes and Displacement Continue, With 25,000 People Displaced as the Burma Army Steps Up its Attacks in Northern Karen State""",Free Burma Rangers,2021-04-27,Hpapun district,18.064,97.445,Myanmar (Burma),Asia,2021-04-13,2021-04-13,0,0,1,0,1,1,1,0
17255,2021,State,Government of Myanmar (Burma),KIO,2,"""The Irrawaddy,2021-05-04,Township Police Chief Killed in KIA Attack in Northern Myanmar"";""Radio Free Asia,2021-05-04,Four Soldiers Killed, Several Injured in Clash Between Myanmar Military And Chin State Militia""",The Irrawaddy;Radio Free Asia,2021-05-04;2021-05-04,Mansi township,24.11971,97.294235,Myanmar (Burma),Asia,2021-05-03,2021-05-03,1,0,0,0,1,1,1,2
17256,2021,State,Government of Myanmar (Burma),KIO,1,"""The Irrawaddy,2021-05-04,Township Police Chief Killed in KIA Attack in Northern Myanmar""",The Irrawaddy,2021-05-04,Momauk township,24.521431,97.431576,Myanmar (Burma),Asia,2021-05-03,2021-05-03,3,0,0,0,3,3,3,2
17257,2021,State,Government of Myanmar (Burma),NUG,4,"""The Irrawaddy,2021-05-04,Myanmar Junta Troops Die in Chin State Clashes"";""Myanmar Now,2021-05-04,Eight regime soldiers killed in clashes in Hakha, say Chin resistance fighters "";""Radio Free Asia,2021-05-04,Four Soldiers Killed, Several Injured in Clash Between Myanmar Military And Chin State Militia"";""Reuters News,2021-05-04,Myanmar announces ban on satellite TV as security threat""",The Irrawaddy;Myanmar Now;Radio Free Asia;Reuters News,2021-05-04;2021-05-04;2021-05-04;2021-05-04,Hakha town,22.640507,93.601841,Myanmar (Burma),Asia,2021-05-03,2021-05-03,4,0,0,0,4,4,4,1
17258,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-05-04,Myanmar Junta Troops Die in Chin State Clashes"";""Myanmar Now,2021-05-04,Eight regime soldiers killed in clashes in Hakha, say Chin resistance fighters """,The Irrawaddy;Myanmar Now,2021-05-04;2021-05-04,Hakha town,22.640507,93.601841,Myanmar (Burma),Asia,2021-05-02,2021-05-02,0,0,0,0,0,4,0,1
17259,2021,One-Sided,Government of Myanmar (Burma),Civilians,3,"""Myanmar Now,2021-05-04,Blasts reported at three locations in Magway’s Myaing Township"";""The Irrawaddy,2021-05-04,NLD MP Killed by Explosion in Myanmar’s Bago Region"";""Reuters News,2021-05-04,Myanmar parcel bomb blasts kill five including ousted lawmaker -media""",Myanmar Now;The Irrawaddy;Reuters News,2021-05-04;2021-05-04;2021-05-04,Pyay town,18.82079,95.221394,Myanmar (Burma),Asia,2021-05-03,2021-05-03,0,0,5,0,5,5,5,0
17260,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-05-05,Chin resistance fighters ‘kill another soldier’ in ambush at military-owned bank""",Myanmar Now,2021-05-05,Hakha town,22.640507,93.601841,Myanmar (Burma),Asia,2021-05-04,2021-05-04,0,0,0,1,1,1,0,1
17261,2021,State,Government of Myanmar (Burma),PSLF,1,"""Myanmar Now,2021-05-06,TNLA, MNDAA Claim to Have Killed Dozens of Myanmar Junta Troops in Shan State""",Myanmar Now,2021-05-06,Kutkai township,23.574375,98.076855,Myanmar (Burma),Asia,2021-05-04,2021-05-04,24,0,0,0,24,24,24,2
17262,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Myanmar Now,2021-05-07,Soldiers murder teenager in Myingyan before arresting his grandfather """,Myanmar Now,2021-05-07,Myingyan township,21.45745,95.391822,Myanmar (Burma),Asia,2021-05-07,2021-05-07,0,0,1,0,1,1,1,1
17264,2021,State,Government of Myanmar (Burma),NUG,3,"""The Irrawaddy,2021-05-11,Myanmar Regime Troops Killed in Guerilla Attacks by Civilian Fighters"";""Radio Free Asia,2021-05-11,Protests, Armed Clashes Highlight Tensions on 100th Day Since Myanmar Coup"";""Reuters News,2021-05-12,Myanmar protesters decry arrests, beatings as junta fights for control""",The Irrawaddy;Radio Free Asia;Reuters News,2021-05-11;2021-05-11;2021-05-12,Taze township,23.069173,95.2171,Myanmar (Burma),Asia,2021-05-10,2021-05-10,3,0,0,0,3,3,3,1
17265,2021,State,Government of Myanmar (Burma),NUG,3,"""The Irrawaddy,2021-05-11,Myanmar Civilian Fighters Kill Three Junta Soldiers During Shootout"";""Myanmar Now,2021-05-12,Villagers in Myingyan repel junta’s forces for the third time"";""Myanmar Now,2021-05-13,Dozens arrested as regime forces overrun Myingyan stronghold""",The Irrawaddy;Myanmar Now;Myanmar Now,2021-05-11;2021-05-12;2021-05-13,Myingyan township,21.45745,95.391822,Myanmar (Burma),Asia,2021-05-11,2021-05-11,3,0,0,0,3,3,3,1
17266,2021,State,Government of Myanmar (Burma),NUG,2,"""Myanmar Now,2021-05-12,Tamu Defense Force Kills at Least 15 Myanmar Junta Troops"";""Reuters News,2021-05-12,Myanmar protesters decry arrests, beatings as junta fights for control""",Myanmar Now;Reuters News,2021-05-12;2021-05-12,Tamu township,24.196338,94.416816,Myanmar (Burma),Asia,2021-05-11,2021-05-12,0,1,0,1,2,6,1,1
17267,2021,State,Government of Myanmar (Burma),NUG,2,"""Myanmar Now,2021-05-12,Tamu Defense Force Kills at Least 15 Myanmar Junta Troops"";""Reuters News,2021-05-12,Myanmar protesters decry arrests, beatings as junta fights for control""",Myanmar Now;Reuters News,2021-05-12;2021-05-12,Tamu district,24.219072,94.40602,Myanmar (Burma),Asia,2021-05-12,2021-05-12,0,0,0,0,0,10,0,1
17268,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-05-12,Myanmar Junta Troops Shoot Dead Mentally Ill Man in Sagaing Region""",The Irrawaddy,2021-05-12,Kani township,22.370025,94.788904,Myanmar (Burma),Asia,2021-05-11,2021-05-11,0,0,1,0,1,1,1,1
17269,2021,State,Government of Myanmar (Burma),NUG,3,"""The Irrawaddy,2021-05-13,Chin Teenager Killed as Myanmar Regime Bombards Resistance Town"";""Frontier Myanmar,2021-06-02,Misery at Mindat: Displaced Chin communities desperate for aid"";""Myanmar Now,2021-05-14,Mindat People’s Administration defies regime’s martial law""",The Irrawaddy;Frontier Myanmar;Myanmar Now,2021-05-13;2021-06-02;2021-05-14,Mindat district,21.472021,93.40479,Myanmar (Burma),Asia,2021-05-13,2021-05-13,0,0,1,0,1,1,1,1
17280,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-05-14,Myanmar Junta Raids Civilian Resistance Fighters Camp""",The Irrawaddy,2021-05-14,Chaung-U town,21.958847,95.271935,Myanmar (Burma),Asia,2021-05-13,2021-05-13,0,0,0,0,0,5,0,1
17283,2021,State,Government of Myanmar (Burma),NUG,5,"""The Irrawaddy,2021-05-14,Civilian Fighters Killed; Shootouts Continue Amid Martial Law in Myanmar’s Chin State"";""Frontier Myanmar,2021-06-02,Misery at Mindat: Displaced Chin communities desperate for aid"";""Myanmar Now,2021-05-14,Mindat People’s Administration defies regime’s martial law"";""Reuters News,2021-05-14,Myanmar troops battle militias as anti-coup resistance grows"";""Reuters News,2021-05-15,Myanmar army battles anti-coup rebels in northwestern town""",The Irrawaddy;Frontier Myanmar;Myanmar Now;Reuters News;Reuters News,2021-05-14;2021-06-02;2021-05-14;2021-05-14;2021-05-15,Mindat town,21.376475,93.966364,Myanmar (Burma),Asia,2021-05-14,2021-05-14,0,1,0,0,1,1,1,1
17286,2021,State,Government of Myanmar (Burma),NUG,5,"""The Irrawaddy,2021-05-14,Civilian Fighters Killed; Shootouts Continue Amid Martial Law in Myanmar’s Chin State"";""Reuters News,2021-05-15,Myanmar army battles anti-coup rebels in northwestern town"";""Reuters News,2021-05-14,Myanmar troops battle militias as anti-coup resistance grows"";""Myanmar Now,2021-05-14,Mindat People’s Administration defies regime’s martial law"";""Frontier Myanmar,2021-06-02,Misery at Mindat: Displaced Chin communities desperate for aid""",The Irrawaddy;Reuters News;Reuters News;Myanmar Now;Frontier Myanmar,2021-05-14;2021-05-15;2021-05-14;2021-05-14;2021-06-02,Mindat town,21.376475,93.966364,Myanmar (Burma),Asia,2021-05-14,2021-05-14,0,1,0,0,1,1,1,1
17293,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-05-15,Chin resistance fighters injure two in clashes with junta forces""",Myanmar Now,2021-05-15,Kyaukhtu town,21.411677,94.132761,Myanmar (Burma),Asia,2021-05-13,2021-05-13,0,0,0,0,0,1,0,1
17299,2021,State,Government of Myanmar (Burma),NUG,3,"""The Irrawaddy,2021-05-18,Civilian Fighters in Chin State Capital Kill Five Myanmar Junta Troops"";""Radio Free Asia,2021-05-17,US Sanctions Myanmar Junta Figures as Chin Fighters Claim 6 Army Troop Kills"";""Radio Free Asia,2021-05-20,New Clashes Between Myanmar’s Military and Ethnic Armies Exacerbate Refugee Crisis""",The Irrawaddy;Radio Free Asia;Radio Free Asia,2021-05-18;2021-05-17;2021-05-20,Hakha - Matupi highway,22.118616,93.518986,Myanmar (Burma),Asia,2021-05-17,2021-05-17,0,1,0,1,2,7,1,1
17300,2021,State,Government of Myanmar (Burma),NUG,5,"""Free Burma Rangers,2021-05-24,One Child Killed by Landmine in Tedim, Chin State, While Five Adults Die in Burma Army Shelling of Mindat, Chin State"";""The Irrawaddy Online,2021-05-17,Six Myanmar Junta Troops Killed in Chin State Shootout"";""Reuters News,2021-05-17,Exodus to jungles, villages as Myanmar troops retake town"";""The Irrawaddy,2021-05-18,Civilian Fighters in Chin State Capital Kill Five Myanmar Junta Troops"";""The Irrawaddy,2021-05-17,Six Myanmar Junta Troops Killed in Chin State Shootout""",Free Burma Rangers;The Irrawaddy Online;Reuters News;The Irrawaddy;The Irrawaddy,2021-05-24;2021-05-17;2021-05-17;2021-05-18;2021-05-17,Falam - Hakha highway,22.78374,93.568955,Myanmar (Burma),Asia,2021-05-16,2021-05-16,0,1,0,1,2,7,1,1
17317,2021,State,Government of Myanmar (Burma),KIO,2,"""The Irrawaddy,2021-05-22,Police Killed as KIA Attacks Junta Positions at Jade Mine: Residents"";""Reuters News,2021-05-22,Myanmar junta leader says Suu Kyi will soon appear""",The Irrawaddy;Reuters News,2021-05-22;2021-05-22,Hkamti district,26.0,95.683333,Myanmar (Burma),Asia,2021-05-22,2021-05-22,2,0,0,0,2,2,2,2
17318,2021,State,Government of Myanmar (Burma),KNPP,3,"""Myanmar Now,2021-05-22,Karenni resistance fighters kill three police officers as military attacks residential areas with artillery "";""The Irrawaddy,2021-05-22,Three Junta Troops Killed in Clashes With Kayah Resistance Fighters"";""Myanmar Now,2021-05-26,Karenni resistance fighters open new front against junta""",Myanmar Now;The Irrawaddy;Myanmar Now,2021-05-22;2021-05-22;2021-05-26,Demoso township,19.531482,97.046837,Myanmar (Burma),Asia,2021-05-21,2021-05-21,0,0,0,1,1,3,0,0
17319,2021,One-Sided,Government of Myanmar (Burma),Civilians,3,"""The Irrawaddy,2021-05-21,Myanmar Death Toll at the Hands of the Junta Climbs to 810"";""Free Burma Rangers,2021-05-24,One Child Killed by Landmine in Tedim, Chin State, While Five Adults Die in Burma Army Shelling of Mindat, Chin State"";""Radio Free Asia,2021-05-17,US Sanctions Myanmar Junta Figures as Chin Fighters Claim 6 Army Troop Kills""",The Irrawaddy;Free Burma Rangers;Radio Free Asia,2021-05-21;2021-05-24;2021-05-17,Tedim township,23.145821,93.533285,Myanmar (Burma),Asia,2021-05-16,2021-05-16,0,0,1,0,1,1,1,1
17320,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-05-24,Villager Killed by Myanmar Junta Forces: Residents""",The Irrawaddy,2021-05-24,Kani township,22.370025,94.788904,Myanmar (Burma),Asia,2021-05-23,2021-05-23,0,0,1,0,1,1,1,1
17321,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-05-22,Deadly Fighting Continues Between Myanmar Junta Troops, Civilian Fighters in Chin State"";""The Irrawaddy,2021-05-23,Regime soldiers ‘disguised themselves as civilians fleeing their homes’ to ambush Chin resistance fighters """,The Irrawaddy;The Irrawaddy,2021-05-22;2021-05-23,Mindat town,21.376475,93.966364,Myanmar (Burma),Asia,2021-05-21,2021-05-21,1,1,0,0,2,2,2,1
